sstn,sdep,stmp,ssal,sden,spHa,stub,sflu,ssig,oxys,oxyc
St.4,37,16.08150833,33.29906667,1024.586333,9.072416667,0.614741667,0.1389,24.4211,68.87783333,3.8783
St.4,38,16.0834125,33.3132,1024.60065,9.075125,0.67775,0.149325,24.4315375,69.0465,3.8873125
St.4,39,16.0843,33.33916,1024.62498,9.0734,0.60578,0.1315,24.45128,68.954,3.88142
St.4,40,16.07596667,33.37571667,1024.659517,9.073666667,0.64515,0.124733333,24.48125,68.75783333,3.87015
St.4,41,16.05232857,33.42632857,1024.708286,9.073142857,0.630542857,0.1093,24.52551429,68.53057143,3.857957143
St.4,42,16.03214286,33.47345714,1024.753486,9.071571429,0.5728,0.121928571,24.56631429,68.14842857,3.836857143
St.4,43,16.01111818,33.50165455,1024.784455,9.070636364,0.601163636,0.123790909,24.59276364,68.19772727,3.840563636
St.4,44,16.00601667,33.54356667,1024.821833,9.0695,0.6019,0.118366667,24.62615,67.73483333,3.813883333
St.4,45,16.0055,33.6535,1024.911,9.066666667,0.538866667,0.1063,24.71073333,67.817,3.815966667
St.4,46,16.06028,33.91926,1025.10754,9.0602,0.49898,0.10864,24.90262,67.6488,3.79628
St.4,47,16.08907222,33.89422778,1025.085356,9.0565,0.433972222,0.0978,24.87687222,64.22244444,3.602522222
St.4,48,16.06296667,33.95036667,1025.139633,9.053333333,0.469666667,0.070933333,24.92593333,63.278,3.550166667
St.4,49,16.02336667,33.97483333,1025.171767,9.051,0.539366667,0.082666667,24.95376667,62.8,3.5255
St.4,50,15.97233333,33.99353333,1025.202167,9.049666667,0.555633333,0.085466667,24.97973333,62.48033333,3.510666667
St.4,51,15.95324118,34.02045882,1025.231053,9.047764706,0.534911765,0.080711765,25.00478824,61.76823529,3.471411765
St.4,52,15.90128,34.06398,1025.2816,9.0458,0.56336,0.07902,25.05002,62.5462,3.51778
St.4,53,15.80874,34.10104,1025.33546,9.0442,0.6027,0.06528,25.09946,61.0414,3.4386
St.4,54,15.714,34.14026667,1025.391517,9.045,0.675133333,0.057333333,25.15096667,60.26466667,3.400383333
St.4,55,15.5821125,34.2004125,1025.472575,9.041875,0.6995125,0.0471625,25.2268375,59.863625,3.3852625
St.4,56,15.43683333,34.27901667,1025.5688,9.040833333,0.783341667,0.046775,25.31975,59.4735,3.371241667
St.4,57,15.36075,34.324625,1025.625975,9.03975,0.75575,0.047075,25.371775,59.27125,3.363875
St.4,58,15.3339,34.343675,1025.651125,9.0395,0.8767,0.0248,25.3924,58.98075,3.348775
St.4,59,15.32091875,34.353325,1025.666444,9.038375,0.99495625,0.0404125,25.40273125,59.0619375,3.35405625
St.4,60,15.313675,34.356875,1025.67475,9.038,1.0289,0.03925,25.40705,59.20825,3.3628
St.4,61,15.31473333,34.356,1025.6784,9.038333333,1.074966667,0.035833333,25.40616667,59.15766667,3.359866667
St.4,62,15.32344444,34.35145556,1025.678367,9.037666667,1.069333333,0.040066667,25.40073333,59.07677778,3.354766667
St.4,63,15.31566667,34.35659167,1025.68625,9.03675,1.09895,0.0357,25.40639167,58.98658333,3.350075
St.4,64,15.3135,34.35676667,1025.692567,9.037333333,1.181766667,0.0394,25.40703333,59.01566667,3.3519
St.4,65,15.3132,34.35713333,1025.6971,9.036666667,1.1965,0.0348,25.40736667,58.976,3.3496
St.4,66,15.31494118,34.35669412,1025.701841,9.036117647,1.126511765,0.027594118,25.40664118,59.09388235,3.356205882
St.4,67,15.3128,34.35712,1025.70618,9.0358,1.1206,0.03598,25.40748,59.1146,3.3575
St.4,68,15.31333333,34.35666667,1025.7105,9.034666667,1.267166667,0.0356,25.407,58.99166667,3.350533333
St.4,69,15.31334,34.3571,1025.71546,9.0362,1.18654,0.02194,25.40732,59.0024,3.3511
St.4,70,15.31285833,34.35714167,1025.719475,9.035333333,1.16865,0.040675,25.40746667,58.99508333,3.350716667
St.4,71,15.31278333,34.35793333,1025.724433,9.0345,1.177166667,0.0357,25.40808333,59.01716667,3.35195
St.4,72,15.31408333,34.35735,1025.728317,9.034166667,1.21,0.0362,25.40731667,59.14333333,3.359033333
St.4,73,15.3139125,34.3570875,1025.732588,9.033,1.14125,0.02915,25.407175,58.89925,3.3452
St.4,74,15.31374286,34.35754286,1025.737457,9.033285714,1.134528571,0.028085714,25.40755714,59.01528571,3.351785714
St.4,75,15.31404286,34.35734286,1025.741714,9.032714286,1.178985714,0.028314286,25.40735714,59.01442857,3.351742857
St.4,76,15.3133925,34.3573325,1025.746278,9.0316,1.2105225,0.043635,25.4074975,59.000025,3.3509675
